날짜,평균풍속,최대풍속,순간최고풍속,기온평균,강수일강수,습도평균,미세먼지,초미세먼지,오존,이산화질소,일산화탄소,아황산가스
2016-02-04,2.0,6.3,8.8,0.8,0.0,54.1,45.0,33.0,0.014,0.038,0.8,0.006999999999999999
2016-02-05,1.9,6.4,8.6,-0.7,0.0,40.6,45.0,27.0,0.013,0.038,0.7,0.005
2016-02-05,1.9,6.4,8.6,-0.7,0.0,40.6,52.0,20.0,0.016,0.04,0.3,0.005
2016-02-05,1.9,6.4,8.6,-0.7,0.0,40.6,33.0,20.0,0.018000000000000002,0.032,0.6,0.006
2016-02-05,1.9,6.4,8.6,-0.7,0.0,40.6,44.0,17.0,0.021,0.024,0.6,0.006
2016-02-05,1.9,6.4,8.6,-0.7,0.0,40.6,41.0,22.0,0.019,0.031,0.4,0.005
2016-02-05,1.9,6.4,8.6,-0.7,0.0,40.6,52.0,21.0,0.012,0.032,0.7,0.008
2016-02-05,1.9,6.4,8.6,-0.7,0.0,40.6,39.0,16.0,0.02,0.036000000000000004,0.7,0.008
2016-02-06,2.0,6.5,8.4,-0.9,0.0,39.9,54.0,31.0,0.016,0.026,0.6,0.005
2016-02-06,2.0,6.5,8.4,-0.9,0.0,39.9,55.0,23.0,0.027000000000000003,0.016,0.6,0.006
2016-02-06,2.0,6.5,8.4,-0.9,0.0,39.9,58.0,23.0,0.015,0.024,0.7,0.008
2016-02-06,2.0,6.5,8.4,-0.9,0.0,39.9,49.0,22.0,0.026,0.023,0.7,0.008
2016-02-06,2.0,6.5,8.4,-0.9,0.0,39.9,58.0,23.0,0.024,0.025,0.2,0.004
2016-02-06,2.0,6.5,8.4,-0.9,0.0,39.9,49.0,28.0,0.026,0.018000000000000002,0.3,0.006
2016-02-06,2.0,6.5,8.4,-0.9,0.0,39.9,38.0,24.0,0.024,0.021,0.5,0.006
2016-02-07,1.7,5.5,6.9,-1.5,0.0,46.5,46.0,20.0,0.014,0.04,0.8,0.006999999999999999
2016-02-07,1.7,5.5,6.9,-1.5,0.0,46.5,34.0,23.0,0.016,0.029,0.6,0.006
2016-02-07,1.7,5.5,6.9,-1.5,0.0,46.5,48.0,29.0,0.014,0.033,0.4,0.005
2016-02-07,1.7,5.5,6.9,-1.5,0.0,46.5,47.0,20.0,0.013,0.025,0.6,0.006999999999999999
2016-02-07,1.7,5.5,6.9,-1.5,0.0,46.5,53.0,23.0,0.013,0.036000000000000004,0.4,0.004
2016-02-07,1.7,5.5,6.9,-1.5,0.0,46.5,48.0,23.0,0.015,0.026,0.7,0.005
2016-02-07,1.7,5.5,6.9,-1.5,0.0,46.5,54.0,32.0,0.01,0.037000000000000005,0.7,0.005
2016-02-08,2.3,8.8,11.5,2.0,0.0,62.2,83.0,40.0,0.024,0.033,0.5,0.005
2016-02-08,2.3,8.8,11.5,2.0,0.0,62.2,76.0,37.0,0.021,0.042,0.9,0.009000000000000001
2016-02-08,2.3,8.8,11.5,2.0,0.0,62.2,84.0,40.0,0.022,0.021,0.6,0.008
2016-02-08,2.3,8.8,11.5,2.0,0.0,62.2,78.0,38.0,0.027000000000000003,0.023,0.7,0.006999999999999999
2016-02-08,2.3,8.8,11.5,2.0,0.0,62.2,63.0,41.0,0.029,0.024,0.6,0.008
2016-02-08,2.3,8.8,11.5,2.0,0.0,62.2,77.0,50.0,0.017,0.034,0.8,0.006
2016-02-08,2.3,8.8,11.5,2.0,0.0,62.2,73.0,51.0,0.02,0.034,0.4,0.006999999999999999
2016-02-09,2.7,7.2,9.8,2.2,0.0,51.9,52.0,32.0,0.02,0.019,0.5,0.005
2016-02-09,2.7,7.2,9.8,2.2,0.0,51.9,37.0,25.0,0.027000000000000003,0.019,0.5,0.006999999999999999
2016-02-09,2.7,7.2,9.8,2.2,0.0,51.9,63.0,27.0,0.028,0.021,0.2,0.004
2016-02-09,2.7,7.2,9.8,2.2,0.0,51.9,56.0,23.0,0.021,0.016,0.5,0.008
2016-02-09,2.7,7.2,9.8,2.2,0.0,51.9,50.0,31.0,0.025,0.018000000000000002,0.3,0.006
2016-02-09,2.7,7.2,9.8,2.2,0.0,51.9,52.0,24.0,0.027000000000000003,0.022,0.7,0.008
2016-02-09,2.7,7.2,9.8,2.2,0.0,51.9,53.0,24.0,0.027000000000000003,0.016,0.5,0.006
2016-02-10,1.4,3.2,4.2,3.3,0.0,45.1,54.0,24.0,0.009000000000000001,0.048,0.8,0.004
2016-02-10,1.4,3.2,4.2,3.3,0.0,45.1,53.0,26.0,0.005,0.04,0.9,0.006999999999999999
2016-02-10,1.4,3.2,4.2,3.3,0.0,45.1,45.0,29.0,0.006999999999999999,0.041,0.6,0.005
2016-02-10,1.4,3.2,4.2,3.3,0.0,45.1,40.0,19.0,0.006999999999999999,0.056,1.0,0.006999999999999999
2016-02-10,1.4,3.2,4.2,3.3,0.0,45.1,38.0,23.0,0.009000000000000001,0.044,0.5,0.005
2016-02-10,1.4,3.2,4.2,3.3,0.0,45.1,35.0,18.0,0.011,0.031,0.7,0.005
2016-02-10,1.4,3.2,4.2,3.3,0.0,45.1,32.0,23.0,0.009000000000000001,0.042,0.8,0.006
2016-02-11,1.9,3.9,5.8,8.0,0.0,36.8,45.0,28.0,0.008,0.042,0.7,0.005
2016-02-11,1.9,3.9,5.8,8.0,0.0,36.8,49.0,21.0,0.006999999999999999,0.041,0.8,0.006999999999999999
2016-02-11,1.9,3.9,5.8,8.0,0.0,36.8,39.0,17.0,0.025,0.032,0.6,0.005
2016-02-11,1.9,3.9,5.8,8.0,0.0,36.8,62.0,28.0,0.005,0.058,1.0,0.005
2016-02-11,1.9,3.9,5.8,8.0,0.0,36.8,46.0,23.0,0.004,0.065,1.1,0.008
2016-02-11,1.9,3.9,5.8,8.0,0.0,36.8,37.0,25.0,0.009000000000000001,0.043,0.6,0.006
2016-02-11,1.9,3.9,5.8,8.0,0.0,36.8,46.0,29.0,0.006,0.054000000000000006,0.6,0.006
2016-02-12,1.6,3.8,5.5,9.1,17.0,93.2,35.0,24.0,0.006,0.042,0.5,0.004
2016-02-12,1.6,3.8,5.5,9.1,17.0,93.2,31.0,23.0,0.008,0.037000000000000005,0.6,0.004
2016-02-12,1.6,3.8,5.5,9.1,17.0,93.2,38.0,21.0,0.005,0.033,0.7,0.005
2016-02-12,1.6,3.8,5.5,9.1,17.0,93.2,25.0,15.0,0.017,0.042,0.5,0.004
2016-02-12,1.6,3.8,5.5,9.1,17.0,93.2,34.0,17.0,0.005,0.056,1.1,0.006
2016-02-12,1.6,3.8,5.5,9.1,17.0,93.2,34.0,23.0,0.01,0.036000000000000004,0.7,0.005
2016-02-12,1.6,3.8,5.5,9.1,17.0,93.2,39.0,21.0,0.008,0.043,0.8,0.004
2016-02-13,1.8,8.8,11.4,12.1,20.5,95.8,19.0,11.0,0.003,0.037000000000000005,0.9,0.004
2016-02-13,1.8,8.8,11.4,12.1,20.5,95.8,15.0,11.0,0.006,0.029,0.6,0.004
2016-02-13,1.8,8.8,11.4,12.1,20.5,95.8,11.0,7.0,0.011,0.036000000000000004,0.5,0.004
2016-02-13,1.8,8.8,11.4,12.1,20.5,95.8,18.0,11.0,0.003,0.03,0.7,0.005
2016-02-13,1.8,8.8,11.4,12.1,20.5,95.8,14.0,9.0,0.003,0.042,1.0,0.006
2016-02-13,1.8,8.8,11.4,12.1,20.5,95.8,15.0,6.0,0.004,0.032,0.4,0.005
2016-02-13,1.8,8.8,11.4,12.1,20.5,95.8,14.0,10.0,0.004,0.033,0.6,0.004
2016-02-14,4.2,8.5,11.9,-0.4,0.5,76.8,26.0,18.0,0.023,0.014,0.4,0.004
2016-02-14,4.2,8.5,11.9,-0.4,0.5,76.8,32.0,16.0,0.025,0.017,0.5,0.004
2016-02-14,4.2,8.5,11.9,-0.4,0.5,76.8,34.0,18.0,0.023,0.014,0.3,0.003
2016-02-14,4.2,8.5,11.9,-0.4,0.5,76.8,31.0,23.0,0.016,0.014,0.4,0.003
2016-02-14,4.2,8.5,11.9,-0.4,0.5,76.8,36.0,17.0,0.018000000000000002,0.011,0.4,0.004
2016-02-14,4.2,8.5,11.9,-0.4,0.5,76.8,31.0,20.0,0.021,0.013,0.2,0.004
2016-02-14,4.2,8.5,11.9,-0.4,0.5,76.8,28.0,14.0,0.023,0.015,0.7,0.005
2016-02-15,2.8,9.1,12.3,-4.7,0.0,50.3,38.0,11.0,0.026,0.019,0.2,0.003
2016-02-15,2.8,9.1,12.3,-4.7,0.0,50.3,37.0,11.0,0.029,0.019,0.5,0.004
2016-02-15,2.8,9.1,12.3,-4.7,0.0,50.3,23.0,12.0,0.025,0.017,0.4,0.004
2016-02-15,2.8,9.1,12.3,-4.7,0.0,50.3,39.0,13.0,0.017,0.019,0.4,0.005
2016-02-15,2.8,9.1,12.3,-4.7,0.0,50.3,33.0,10.0,0.025,0.016,0.2,0.004
2016-02-15,2.8,9.1,12.3,-4.7,0.0,50.3,34.0,9.0,0.027000000000000003,0.018000000000000002,1.0,0.005
2016-02-15,2.8,9.1,12.3,-4.7,0.0,50.3,34.0,15.0,0.019,0.016,0.4,0.004
2016-02-16,2.1,7.9,10.8,-1.2,1.0,68.0,28.0,14.0,0.02,0.037000000000000005,0.6,0.004
2016-02-16,2.1,7.9,10.8,-1.2,1.0,68.0,31.0,15.0,0.014,0.024,0.5,0.005
2016-02-16,2.1,7.9,10.8,-1.2,1.0,68.0,28.0,14.0,0.017,0.032,0.9,0.006
2016-02-16,2.1,7.9,10.8,-1.2,1.0,68.0,30.0,15.0,0.015,0.031,0.4,0.004
2016-02-16,2.1,7.9,10.8,-1.2,1.0,68.0,23.0,16.0,0.016,0.026,0.5,0.005
2016-02-16,2.1,7.9,10.8,-1.2,1.0,68.0,30.0,20.0,0.013,0.027000000000000003,0.5,0.005
2016-02-16,2.1,7.9,10.8,-1.2,1.0,68.0,27.0,15.0,0.016,0.028,0.3,0.004
2016-02-17,1.9,7.5,9.6,1.0,0.0,57.4,39.0,13.0,0.014,0.035,0.5,0.006999999999999999
2016-02-17,1.9,7.5,9.6,1.0,0.0,57.4,41.0,20.0,0.009000000000000001,0.036000000000000004,0.6,0.004
2016-02-17,1.9,7.5,9.6,1.0,0.0,57.4,39.0,14.0,0.014,0.033,0.3,0.005
2016-02-17,1.9,7.5,9.6,1.0,0.0,57.4,47.0,15.0,0.011,0.029,0.6,0.006
2016-02-17,1.9,7.5,9.6,1.0,0.0,57.4,28.0,15.0,0.013,0.032,0.5,0.005
2016-02-17,1.9,7.5,9.6,1.0,0.0,57.4,43.0,15.0,0.013,0.038,0.5,0.004
2016-02-17,1.9,7.5,9.6,1.0,0.0,57.4,41.0,14.0,0.019,0.042,0.6,0.005
2016-02-18,1.9,7.5,10.3,4.8,0.0,68.0,45.0,26.0,0.013,0.038,0.6,0.005
2016-02-18,1.9,7.5,10.3,4.8,0.0,68.0,54.0,22.0,0.014,0.03,0.7,0.006
2016-02-18,1.9,7.5,10.3,4.8,0.0,68.0,46.0,25.0,0.017,0.037000000000000005,0.4,0.006
2016-02-18,1.9,7.5,10.3,4.8,0.0,68.0,37.0,24.0,0.022,0.031,0.6,0.006
2016-02-18,1.9,7.5,10.3,4.8,0.0,68.0,50.0,21.0,0.018000000000000002,0.04,0.6,0.004
2016-02-18,1.9,7.5,10.3,4.8,0.0,68.0,47.0,20.0,0.016,0.043,0.6,0.008
2016-02-18,1.9,7.5,10.3,4.8,0.0,68.0,46.0,20.0,0.024,0.048,0.7,0.006
2016-02-19,1.4,5.9,8.0,4.5,0.0,58.9,92.0,55.0,0.006,0.046,0.9,0.006
2016-02-19,1.4,5.9,8.0,4.5,0.0,58.9,96.0,38.0,0.005,0.036000000000000004,1.0,0.006999999999999999
2016-02-19,1.4,5.9,8.0,4.5,0.0,58.9,81.0,37.0,0.008,0.062,1.0,0.006
2016-02-19,1.4,5.9,8.0,4.5,0.0,58.9,68.0,42.0,0.006999999999999999,0.041,0.9,0.006999999999999999
2016-02-19,1.4,5.9,8.0,4.5,0.0,58.9,83.0,55.0,0.008,0.041,0.6,0.006
2016-02-19,1.4,5.9,8.0,4.5,0.0,58.9,92.0,37.0,0.006,0.047,1.0,0.005
2016-02-19,1.4,5.9,8.0,4.5,0.0,58.9,77.0,35.0,0.008,0.047,0.9,0.008
2016-02-20,2.2,6.8,9.9,3.3,0.0,40.6,52.0,15.0,0.013,0.026,0.6,0.006999999999999999
2016-02-20,2.2,6.8,9.9,3.3,0.0,40.6,42.0,18.0,0.02,0.027000000000000003,0.3,0.005
2016-02-20,2.2,6.8,9.9,3.3,0.0,40.6,54.0,28.0,0.015,0.029,0.6,0.004
2016-02-20,2.2,6.8,9.9,3.3,0.0,40.6,42.0,13.0,0.025,0.035,0.6,0.005
2016-02-20,2.2,6.8,9.9,3.3,0.0,40.6,31.0,18.0,0.02,0.028,0.5,0.005
2016-02-20,2.2,6.8,9.9,3.3,0.0,40.6,50.0,17.0,0.019,0.031,0.5,0.004
2016-02-20,2.2,6.8,9.9,3.3,0.0,40.6,42.0,13.0,0.021,0.03,0.4,0.006999999999999999
2016-02-21,2.4,8.1,9.9,0.9,0.0,37.6,26.0,10.0,0.029,0.019,0.4,0.006
2016-02-21,2.4,8.1,9.9,0.9,0.0,37.6,28.0,14.0,0.022,0.016,0.4,0.005
2016-02-21,2.4,8.1,9.9,0.9,0.0,37.6,26.0,10.0,0.027000000000000003,0.015,0.2,0.004
2016-02-21,2.4,8.1,9.9,0.9,0.0,37.6,22.0,13.0,0.028,0.017,0.4,0.005
2016-02-21,2.4,8.1,9.9,0.9,0.0,37.6,30.0,11.0,0.03,0.017,0.3,0.004
2016-02-21,2.4,8.1,9.9,0.9,0.0,37.6,31.0,12.0,0.021,0.017,0.5,0.006
2016-02-21,2.4,8.1,9.9,0.9,0.0,37.6,29.0,12.0,0.029,0.024,0.5,0.005
2016-02-22,1.5,4.6,5.5,2.4,0.0,37.5,46.0,22.0,0.006999999999999999,0.042,0.6,0.005
2016-02-22,1.5,4.6,5.5,2.4,0.0,37.5,42.0,18.0,0.011,0.038,0.3,0.004
2016-02-22,1.5,4.6,5.5,2.4,0.0,37.5,32.0,18.0,0.013,0.034,0.5,0.005
2016-02-22,1.5,4.6,5.5,2.4,0.0,37.5,45.0,15.0,0.009000000000000001,0.033,0.6,0.006
2016-02-22,1.5,4.6,5.5,2.4,0.0,37.5,45.0,15.0,0.012,0.043,0.6,0.006999999999999999
2016-02-22,1.5,4.6,5.5,2.4,0.0,37.5,45.0,17.0,0.014,0.051,0.7,0.005
2016-02-22,1.5,4.6,5.5,2.4,0.0,37.5,49.0,17.0,0.009000000000000001,0.044,0.5,0.004
2016-02-23,2.3,8.2,12.9,2.2,0.0,58.8,54.0,26.0,0.023,0.035,0.6,0.004
2016-02-23,2.3,8.2,12.9,2.2,0.0,58.8,56.0,34.0,0.015,0.029,0.6,0.004
2016-02-23,2.3,8.2,12.9,2.2,0.0,58.8,55.0,34.0,0.02,0.024,0.3,0.004
2016-02-23,2.3,8.2,12.9,2.2,0.0,58.8,58.0,25.0,0.02,0.029,0.5,0.004
2016-02-23,2.3,8.2,12.9,2.2,0.0,58.8,47.0,31.0,0.021,0.024,0.5,0.005
2016-02-23,2.3,8.2,12.9,2.2,0.0,58.8,66.0,30.0,0.006999999999999999,0.042,0.6,0.006999999999999999
2016-02-23,2.3,8.2,12.9,2.2,0.0,58.8,60.0,24.0,0.013,0.025,0.6,0.005
2016-02-24,2.2,6.4,8.4,-1.4,0.0,43.9,33.0,18.0,0.02,0.024,0.3,0.003
2016-02-24,2.2,6.4,8.4,-1.4,0.0,43.9,32.0,16.0,0.026,0.027000000000000003,0.6,0.005
2016-02-24,2.2,6.4,8.4,-1.4,0.0,43.9,35.0,16.0,0.02,0.029,0.4,0.004
2016-02-24,2.2,6.4,8.4,-1.4,0.0,43.9,33.0,15.0,0.016,0.024,0.6,0.006
2016-02-24,2.2,6.4,8.4,-1.4,0.0,43.9,,,,,,
2016-02-24,2.2,6.4,8.4,-1.4,0.0,43.9,25.0,17.0,0.023,0.021,0.5,0.005
2016-02-24,2.2,6.4,8.4,-1.4,0.0,43.9,37.0,22.0,0.016,0.026,0.5,0.003
2016-02-25,2.8,9.0,13.0,0.9,0.0,49.0,42.0,29.0,0.02,0.031,0.6,0.006
2016-02-25,2.8,9.0,13.0,0.9,0.0,49.0,59.0,27.0,0.015,0.029,0.6,0.006999999999999999
2016-02-25,2.8,9.0,13.0,0.9,0.0,49.0,80.0,34.0,0.018000000000000002,0.039,0.8,0.009000000000000001
2016-02-25,2.8,9.0,13.0,0.9,0.0,49.0,52.0,32.0,0.017,0.033,0.4,0.005
2016-02-25,2.8,9.0,13.0,0.9,0.0,49.0,51.0,26.0,0.023,0.043,0.7,0.006
2016-02-25,2.8,9.0,13.0,0.9,0.0,49.0,54.0,33.0,0.014,0.035,0.7,0.006
2016-02-25,2.8,9.0,13.0,0.9,0.0,49.0,56.0,25.0,0.018000000000000002,0.038,0.5,0.005
2016-02-26,1.8,7.4,9.9,3.4,0.0,40.8,51.0,29.0,0.023,0.046,0.7,0.006999999999999999
2016-02-26,1.8,7.4,9.9,3.4,0.0,40.8,53.0,38.0,0.018000000000000002,0.034,0.4,0.005
2016-02-26,1.8,7.4,9.9,3.4,0.0,40.8,50.0,34.0,0.022,0.031,0.6,0.006
2016-02-26,1.8,7.4,9.9,3.4,0.0,40.8,54.0,25.0,0.021,0.038,0.5,0.005
2016-02-26,1.8,7.4,9.9,3.4,0.0,40.8,58.0,27.0,0.017,0.029,0.7,0.006999999999999999
2016-02-26,1.8,7.4,9.9,3.4,0.0,40.8,49.0,24.0,0.021,0.038,0.7,0.008
2016-02-26,1.8,7.4,9.9,3.4,0.0,40.8,51.0,34.0,0.017,0.033,0.6,0.006
2016-02-27,1.9,5.8,7.5,4.7,0.0,62.4,68.0,41.0,0.021,0.048,0.6,0.005
2016-02-27,1.9,5.8,7.5,4.7,0.0,62.4,76.0,39.0,0.014,0.031,0.7,0.006
2016-02-27,1.9,5.8,7.5,4.7,0.0,62.4,63.0,34.0,0.019,0.04,0.6,0.008
2016-02-27,1.9,5.8,7.5,4.7,0.0,62.4,66.0,48.0,0.019,0.036000000000000004,0.6,0.006
2016-02-27,1.9,5.8,7.5,4.7,0.0,62.4,69.0,35.0,0.017,0.042,0.6,0.005
2016-02-27,1.9,5.8,7.5,4.7,0.0,62.4,71.0,50.0,0.013,0.042,0.6,0.005
2016-02-27,1.9,5.8,7.5,4.7,0.0,62.4,72.0,56.0,0.017,0.035,0.4,0.005
2016-02-28,2.1,7.1,8.8,2.1,2.0,68.2,43.0,30.0,0.013,0.036000000000000004,0.6,0.006
2016-02-28,2.1,7.1,8.8,2.1,2.0,68.2,39.0,21.0,0.015,0.044,0.6,0.006999999999999999
2016-02-28,2.1,7.1,8.8,2.1,2.0,68.2,50.0,24.0,0.009000000000000001,0.034,0.7,0.006
2016-02-28,2.1,7.1,8.8,2.1,2.0,68.2,54.0,39.0,0.011,0.039,0.6,0.004
2016-02-28,2.1,7.1,8.8,2.1,2.0,68.2,43.0,23.0,0.019,0.05,0.6,0.005
2016-02-28,2.1,7.1,8.8,2.1,2.0,68.2,52.0,26.0,0.016,0.039,0.6,0.004
2016-02-28,2.1,7.1,8.8,2.1,2.0,68.2,48.0,37.0,0.013,0.038,0.4,0.004
2016-02-29,2.8,7.1,11.0,-2.0,0.0,49.9,61.0,27.0,0.028,0.022,0.3,0.004
2016-02-29,2.8,7.1,11.0,-2.0,0.0,49.9,55.0,23.0,0.029,0.021,0.6,0.006999999999999999
2016-02-29,2.8,7.1,11.0,-2.0,0.0,49.9,57.0,34.0,0.023,0.017,0.4,0.005
2016-02-29,2.8,7.1,11.0,-2.0,0.0,49.9,63.0,28.0,0.019,0.021,0.5,0.006
2016-02-29,2.8,7.1,11.0,-2.0,0.0,49.9,59.0,21.0,0.031,0.023,0.6,0.004
2016-02-29,2.8,7.1,11.0,-2.0,0.0,49.9,54.0,34.0,0.025,0.017,0.3,0.004
2016-02-29,2.8,7.1,11.0,-2.0,0.0,49.9,47.0,27.0,0.021,0.019,0.4,0.005
2016-03-01,2.2,6.4,8.6,-1.4,0.0,45.8,34.0,17.0,0.02,0.02,0.5,0.005
2016-03-01,2.2,6.4,8.6,-1.4,0.0,45.8,32.0,18.0,0.027000000000000003,0.032,0.5,0.005
2016-03-01,2.2,6.4,8.6,-1.4,0.0,45.8,32.0,19.0,0.022,0.023,0.3,0.003
2016-03-01,2.2,6.4,8.6,-1.4,0.0,45.8,33.0,16.0,0.027000000000000003,0.026,0.3,0.004
2016-03-01,2.2,6.4,8.6,-1.4,0.0,45.8,33.0,22.0,0.021,0.022,0.4,0.004
2016-03-01,2.2,6.4,8.6,-1.4,0.0,45.8,29.0,18.0,0.021,0.021,0.4,0.005
2016-03-01,2.2,6.4,8.6,-1.4,0.0,45.8,32.0,16.0,0.026,0.026,0.7,0.006
2016-03-02,1.9,7.3,10.9,4.0,0.0,68.5,44.0,21.0,0.015,0.03,0.6,0.006
2016-03-02,1.9,7.3,10.9,4.0,0.0,68.5,29.0,15.0,0.009000000000000001,0.046,0.8,0.006999999999999999
2016-03-02,1.9,7.3,10.9,4.0,0.0,68.5,35.0,23.0,0.017,0.03,0.5,0.006
2016-03-02,1.9,7.3,10.9,4.0,0.0,68.5,39.0,24.0,0.015,0.036000000000000004,0.3,0.004
2016-03-02,1.9,7.3,10.9,4.0,0.0,68.5,40.0,18.0,0.02,0.037000000000000005,0.4,0.005
2016-03-02,1.9,7.3,10.9,4.0,0.0,68.5,36.0,19.0,0.024,0.047,0.6,0.005
2016-03-02,1.9,7.3,10.9,4.0,0.0,68.5,41.0,26.0,0.015,0.037000000000000005,0.6,0.004
2016-03-03,1.6,5.5,6.7,8.6,0.0,67.8,65.0,27.0,0.016,0.046,0.6,0.005
2016-03-03,1.6,5.5,6.7,8.6,0.0,67.8,51.0,32.0,0.012,0.042,0.6,0.005
2016-03-03,1.6,5.5,6.7,8.6,0.0,67.8,64.0,29.0,0.014,0.035,0.6,0.006
2016-03-03,1.6,5.5,6.7,8.6,0.0,67.8,57.0,31.0,0.024,0.052000000000000005,0.6,0.005
2016-03-03,1.6,5.5,6.7,8.6,0.0,67.8,86.0,36.0,0.009000000000000001,0.071,0.5,0.006999999999999999
2016-03-03,1.6,5.5,6.7,8.6,0.0,67.8,57.0,38.0,0.014,0.04,0.4,0.004
2016-03-03,1.6,5.5,6.7,8.6,0.0,67.8,56.0,35.0,0.013,0.041,0.5,0.004
2016-03-04,1.8,4.2,6.2,13.0,0.0,60.7,70.0,48.0,0.013,0.042,0.4,0.004
2016-03-04,1.8,4.2,6.2,13.0,0.0,60.7,65.0,35.0,0.033,0.04,0.5,0.005
2016-03-04,1.8,4.2,6.2,13.0,0.0,60.7,85.0,33.0,0.013,0.05,0.7,0.005
2016-03-04,1.8,4.2,6.2,13.0,0.0,60.7,67.0,30.0,0.012,0.058,0.5,0.006999999999999999
2016-03-04,1.8,4.2,6.2,13.0,0.0,60.7,68.0,44.0,0.015,0.038,0.6,0.003
2016-03-04,1.8,4.2,6.2,13.0,0.0,60.7,66.0,41.0,0.021,0.047,0.6,0.005
2016-03-04,1.8,4.2,6.2,13.0,0.0,60.7,83.0,34.0,0.009000000000000001,0.04,0.7,0.006
2016-03-05,1.6,6.4,9.5,12.8,33.0,90.6,26.0,15.0,0.006999999999999999,0.031,0.3,0.003
2016-03-05,1.6,6.4,9.5,12.8,33.0,90.6,22.0,12.0,0.012,0.046,0.5,0.003
2016-03-05,1.6,6.4,9.5,12.8,33.0,90.6,23.0,16.0,0.008,0.032,0.5,0.004
2016-03-05,1.6,6.4,9.5,12.8,33.0,90.6,27.0,14.0,0.008,0.027000000000000003,0.5,0.004
2016-03-05,1.6,6.4,9.5,12.8,33.0,90.6,24.0,16.0,0.013,0.034,0.5,0.003
2016-03-05,1.6,6.4,9.5,12.8,33.0,90.6,25.0,13.0,0.008,0.033,0.5,0.004
2016-03-05,1.6,6.4,9.5,12.8,33.0,90.6,26.0,16.0,0.009000000000000001,0.035,0.3,0.006
2016-03-06,2.3,6.7,8.5,9.7,0.0,58.0,84.0,24.0,0.016,0.021,0.4,0.003
2016-03-06,2.3,6.7,8.5,9.7,0.0,58.0,84.0,27.0,0.027000000000000003,0.024,0.5,0.004
2016-03-06,2.3,6.7,8.5,9.7,0.0,58.0,99.0,21.0,0.023,0.022,0.4,0.004
2016-03-06,2.3,6.7,8.5,9.7,0.0,58.0,86.0,22.0,0.023,0.016,0.3,0.003
2016-03-06,2.3,6.7,8.5,9.7,0.0,58.0,110.0,21.0,0.028,0.026,0.6,0.004
2016-03-06,2.3,6.7,8.5,9.7,0.0,58.0,,,,,,
2016-03-06,2.3,6.7,8.5,9.7,0.0,58.0,128.0,21.0,0.015,0.021,0.5,0.005
2016-03-07,1.5,4.8,5.6,9.3,0.0,42.5,126.0,27.0,0.004,0.051,0.7,0.005
2016-03-07,1.5,4.8,5.6,9.3,0.0,42.5,117.0,26.0,0.006999999999999999,0.056,0.4,0.006999999999999999
2016-03-07,1.5,4.8,5.6,9.3,0.0,42.5,124.0,28.0,0.015,0.057,0.7,0.004
2016-03-07,1.5,4.8,5.6,9.3,0.0,42.5,136.0,26.0,0.004,0.049,1.2,0.005
2016-03-07,1.5,4.8,5.6,9.3,0.0,42.5,92.0,30.0,0.008,0.054000000000000006,0.7,0.004
2016-03-07,1.5,4.8,5.6,9.3,0.0,42.5,103.0,29.0,0.006999999999999999,0.041,0.6,0.004
2016-03-07,1.5,4.8,5.6,9.3,0.0,42.5,103.0,31.0,0.006999999999999999,0.044,0.4,0.004
2016-03-08,2.6,6.3,8.5,5.0,0.0,36.8,89.0,23.0,0.029,0.026,0.5,0.004
2016-03-08,2.6,6.3,8.5,5.0,0.0,36.8,62.0,23.0,0.027000000000000003,0.025,0.5,0.004
2016-03-08,2.6,6.3,8.5,5.0,0.0,36.8,132.0,21.0,0.031,0.042,2.1,0.005
2016-03-08,2.6,6.3,8.5,5.0,0.0,36.8,67.0,22.0,0.023,0.018000000000000002,0.3,0.004
2016-03-08,2.6,6.3,8.5,5.0,0.0,36.8,81.0,20.0,0.024,0.025,0.4,0.005
2016-03-08,2.6,6.3,8.5,5.0,0.0,36.8,62.0,21.0,0.019,0.02,0.4,0.004
2016-03-08,2.6,6.3,8.5,5.0,0.0,36.8,78.0,19.0,0.028,0.021,0.2,0.006
2016-03-09,2.8,6.3,10.6,1.9,0.0,40.2,40.0,12.0,0.024,0.014,0.2,0.004
2016-03-09,2.8,6.3,10.6,1.9,0.0,40.2,45.0,12.0,0.029,0.015,0.4,0.006
2016-03-09,2.8,6.3,10.6,1.9,0.0,40.2,47.0,16.0,0.03,0.019,0.6,0.004
2016-03-09,2.8,6.3,10.6,1.9,0.0,40.2,36.0,15.0,0.027000000000000003,0.02,0.4,0.004
2016-03-09,2.8,6.3,10.6,1.9,0.0,40.2,66.0,15.0,0.02,0.025,0.6,0.002
2016-03-09,2.8,6.3,10.6,1.9,0.0,40.2,45.0,18.0,0.02,0.017,0.4,0.004
2016-03-09,2.8,6.3,10.6,1.9,0.0,40.2,49.0,15.0,0.029,0.016,0.3,0.005
2016-03-10,2.2,6.7,8.8,0.7,0.0,37.5,33.0,12.0,0.026,0.016,0.5,0.006999999999999999
2016-03-10,2.2,6.7,8.8,0.7,0.0,37.5,32.0,15.0,0.029,0.02,0.4,0.004
2016-03-10,2.2,6.7,8.8,0.7,0.0,37.5,37.0,14.0,0.031,0.019,0.6,0.005
2016-03-10,2.2,6.7,8.8,0.7,0.0,37.5,43.0,15.0,0.021,0.023,0.6,0.005
