날짜,미세먼지PM-10(㎍/㎥),초미세먼지PM-25(㎍/㎥),오존O3(ppm),이산화질소NO2(ppm),일산화탄소CO(ppm),아황산가스SO2(ppm)
2017-04-08,60,44,0.027,0.042,0.6,0.004
2017-04-09,38,25,0.038,0.022,0.5,0.003
2017-04-10,22,12,0.042,0.023,0.3,0.004
2017-04-11,47,19,0.045,0.024,0.4,0.004
2017-04-12,58,8,0.046,0.017,0.3,0.004
2017-04-13,64,24,0.041,0.031,0.5,0.006
2017-04-14,53,22,0.059,0.029,0.4,0.007
2017-04-15,59,28,0.067,0.028,0.5,0.005
2017-04-16,57,31,0.046,0.039,0.6,0.003
2017-04-17,38,22,0.03,0.034,0.5,0.006
2017-04-18,38,19,0.031,0.028,0.5,0.004
2017-04-19,70,9,0.036,0.021,0.3,0.004
2017-04-20,70,17,0.034,0.032,0.5,0.005
2017-04-21,59,20,0.035,0.035,0.5,0.005
2017-04-22,58,25,0.037,0.031,0.5,0.004
2017-04-23,47,23,0.052,0.027,0.5,0.004
2017-04-24,40,17,0.046,0.03,0.5,0.005
2017-04-25,56,30,0.049,0.033,0.5,0.005
2017-04-26,38,13,0.05,0.015,0.4,0.003
2017-04-27,44,11,0.048,0.02,0.4,0.003
2017-04-28,58,23,0.038,0.029,0.6,0.004
2017-04-29,58,28,0.041,0.031,0.6,0.006
2017-04-30,87,53,0.087,0.024,0.7,0.007
2017-05-01,87,54,0.067,0.028,0.6,0.004
2017-05-02,87,51,0.049,0.043,0.7,0.006
2017-05-03,66,37,0.057,0.041,0.6,0.005
2017-05-04,55,31,0.042,0.036,0.5,0.004
2017-05-05,48,22,0.043,0.02,0.4,0.004
2017-05-06,165,15,0.049,0.014,0.3,0.004
2017-05-07,79,12,0.052,0.018,0.4,0.006
2017-05-08,142,37,0.051,0.033,0.6,0.006
2017-05-09,106,30,0.031,0.032,0.5,0.005
2017-05-10,35,16,0.039,0.021,0.4,0.003
2017-05-11,64,31,0.037,0.035,0.6,0.006
2017-05-12,70,44,0.04,0.038,0.7,0.005
2017-05-13,47,25,0.046,0.025,0.4,0.004
